292910,4470,632,87.613,
292930,701,162,81.228,60
293180,1593,1047,60.341,
293260,3843,608,86.34,80
293540,1130,588,65.774,
293760,5471,494,91.718,
293780,5048,258,95.138,
294040,1015,353,74.196,
294100,97843,1669,98.323,87
294860,10182,1031,90.805,
295110,47072,32796,58.937,
295690,1208,158,88.433,
295790,6019,1403,81.097,
296050,573,255,69.203,
296300,5156,1674,75.49,
296470,6935,339,95.34,
296490,3085,116,96.376,
296870,1985,196,91.013,
296910,1399,501,73.632,
296970,2374,191,92.554,
297000,10274,3244,76.002,65
297020,2457,861,74.051,
297130,4710,1164,80.184,74
297920,317,105,75.118,
298050,4479,1550,74.291,74
298110,27948,6299,81.607,80
298160,1213,320,79.126,
298180,915,96,90.504,
298260,3782,2191,63.318,39
298520,1488,306,82.943,59
298600,2217,205,91.536,61
298610,3698,2419,60.454,
298630,13230,1481,89.933,71
298900,3011,2610,53.567,58
299260,280,273,50.633,
299360,11995,3342,78.21,72
299480,634,282,69.214,68
299740,20966,10173,67.33,
300040,450,450,50,
300080,1838,1709,51.818,
300380,7563,1668,81.93,
300550,4630,523,89.851,87
301520,85492,32223,72.626,
301640,11675,1652,87.604,72
301690,189,174,52.066,
301750,580,490,54.206,
301860,2974,988,75.063,47
301910,6216,2111,74.649,66
301970,1442,116,92.555,71
302080,1283,362,77.994,61
302380,3505,144,96.054,
302510,22012,3804,85.265,61
302590,3478,587,85.56,
302610,1378,109,92.67,
302670,11024,3126,77.908,
302830,15757,11574,57.652,
303210,14571,2219,86.784,
303390,4959,3450,58.973,
304050,64593,15571,80.576,
304240,11618,966,92.324,82
304390,64911,33120,66.215,76
304430,29758,1183,96.177,87
304530,2433,1614,60.119,68
304650,6530,1294,83.461,81
304730,2135,1211,63.808,67
304930,390547,37407,91.259,
305050,3091,710,81.321,79
305260,2582,813,76.053,
305620,71459,6915,91.177,
305640,391,179,68.596,
306020,7114,471,93.79,
306040,1634,454,78.257,
306130,78433,18188,81.176,
306350,278,92,75.135,
306410,640,343,65.107,
306660,2044,471,81.272,84
306760,2443,587,80.627,76
307070,921,218,80.86,
307110,3435,506,87.161,
307230,1894,353,84.29,65
307290,1118,738,60.237,
307670,2812,773,78.438,73
307690,34416,3061,91.832,
307780,32509,7711,80.828,84
307880,3598,2821,56.052,
307960,3982,1047,79.181,74
308040,1858,426,81.349,
308060,1039,299,77.653,72
308420,3045,474,86.53,75
308600,1607,374,81.121,
310060,1734,246,87.576,
310080,5916,387,93.86,68
310370,4949,1731,74.087,
310510,1440,294,83.045,77
310560,30525,4388,87.432,86
310950,18865,12119,60.886,89
311210,74221,24583,75.119,73
311240,2167,319,87.168,78
311260,2518,1824,57.992,
311290,3878,1347,74.22,73
311340,9924,2099,82.542,80
311560,8187,1607,83.592,74
311690,54949,2215,96.125,83
311730,5502,2882,65.625,69
311860,138,76,64.486,
312150,699,308,69.414,
312280,2127,666,76.155,
312450,1605,517,75.636,81
312520,3576,460,88.603,66
312530,28146,1048,96.41,82
312610,2075,241,89.594,
312660,26853,3081,89.707,78
312670,3735,716,83.914,68
312750,1637,298,84.599,
312840,3404,823,80.53,
312990,16405,473,97.198,
313010,739,1355,35.291,47
313120,22819,7198,76.02,
313140,286,248,53.558,
313160,11694,1134,91.16,64
313340,12650,1693,88.196,
313480,821,99,89.239,
313500,732,136,84.332,75
313630,1945,474,80.405,68
313690,3464,486,87.696,
313730,2496,191,92.892,
313740,5784,1564,78.715,
314000,1045,496,67.813,
314010,568,142,80,
314020,3939,781,83.453,
314160,17125,2955,85.284,
314250,455,152,74.959,
314280,940,610,60.645,
314410,2911,229,92.707,80
314450,1377,293,82.455,
314660,2487,356,87.478,87
314710,1479,1492,49.781,52
314970,1730,410,80.841,
315430,3842,951,80.159,
316010,16972,7040,70.681,
316790,5310,568,90.337,84
317250,2162,468,82.205,
317360,10034,794,92.667,
317410,957,345,73.502,
317470,3115,1130,73.38,
318100,1210,1080,52.838,
318430,2947,564,83.936,
318600,4647,1494,75.672,73
319180,339,223,60.32,
319510,21176,2260,90.357,78
319570,194,287,40.333,
319630,143935,5509,96.314,
319830,863,266,76.439,
319910,4636,2501,64.957,
320040,2650,715,78.752,62
320240,5935,1973,75.051,62
320300,11490,1005,91.957,68
320340,535,556,49.038,
321150,521,207,71.566,
321360,4982,1285,79.496,
321400,2475,691,78.174,
321480,918,78,92.169,
321800,1523,189,88.96,80
321960,2484,2247,52.505,
322110,3463,267,92.842,
322170,110478,6770,94.226,
322190,3614,161,95.735,81
322330,242985,9504,96.236,83
322500,23818,2727,89.727,82
322680,806,114,87.609,82
322770,2266,221,91.114,
322780,3260,1973,62.297,
323060,1598,670,70.459,61
323190,56877,5621,91.006,84
323320,4385,417,91.316,75
323470,13592,1757,88.553,
323580,6021,1663,78.358,79
323850,16394,1825,89.983,80
323910,3456,1142,75.163,
324080,3480,696,83.333,
324310,2056,978,67.765,
324800,15224,2048,88.143,78
324810,4049,1241,76.541,
325090,517,137,79.052,
325610,19950,5165,79.435,80
326160,1414,1298,52.139,58
326360,1225,394,75.664,
326410,2554,634,80.113,61
326460,24046,1730,93.288,
326960,21,2,91.304,
327030,5105,1067,82.712,79
327070,4363,1759,71.268,
327140,1043,53,95.164,
327220,1375,180,88.424,74
327410,6886,1320,83.914,66
327640,793,523,60.258,
327690,5531,1824,75.201,76
327740,431,47,90.167,84
327890,4259,1233,77.549,60
328060,333,264,55.779,
328080,5559,642,89.647,
329000,55,60,47.826,
329050,8168,826,90.816,
329070,738,143,83.768,
329110,5751,1441,79.964,
329130,3021,194,93.966,
329380,724,221,76.614,
329430,6897,1753,79.734,
329440,1555,916,62.93,
330000,72,66,52.174,
330020,7927,668,92.228,82
330350,277,608,31.299,
330830,15234,749,95.314,
330840,8018,2503,76.209,
331120,1111,546,67.049,
331360,2786,962,74.333,
331470,40454,1812,95.713,
331480,1826,200,90.128,71
331600,5622,1398,80.085,
331670,1273,114,91.781,
332070,2433,1979,55.145,
332200,3901,289,93.103,80
332310,10153,2970,77.368,
332500,3392,3414,49.838,
332570,4521,431,91.296,
332790,258,292,46.909,
332800,10025,848,92.201,62
332950,5718,505,91.885,
333250,1631,341,82.708,
333420,7013,1790,79.666,
333600,21745,982,95.679,
333640,3536,160,95.671,
333930,46982,10964,81.079,63
333950,3692,2785,57.002,
334210,1236,384,76.296,
334230,27470,3337,89.168,
334920,2010,127,94.057,
335240,16663,2619,86.417,
335300,52219,8123,86.538,79
335330,1691,2456,40.776,
335430,709,319,68.969,
335670,10481,435,96.015,78
336510,487,526,48.075,
336520,310,461,40.208,
336670,183,307,37.347,
337000,24497,8866,73.426,83
337320,10877,664,94.247,
337340,10637,236,97.829,81
337410,264,188,58.407,
337950,1730,2286,43.078,
338180,1928,1205,61.538,
338530,170,136,55.556,
338540,609,759,44.518,
339200,1388,348,79.954,74
339280,3666,1189,75.51,
339340,4784,875,84.538,
339400,2025,352,85.191,
339470,223,445,33.383,
339600,2376,1700,58.292,
339610,7997,2924,73.226,
339800,25080,939,96.391,
340050,1857,460,80.147,
340170,1610,1005,61.568,69
340540,365,377,49.191,
340810,431,294,59.448,
340840,17,6,73.913,
341000,3827,404,90.451,
341310,1234,444,73.54,
341500,1115,420,72.638,
341720,966,439,68.754,
341800,8956,178,98.051,71
341940,8133,2126,79.277,43
342150,328,255,56.261,
342180,5465,1198,82.02,81
342200,6285,1868,77.088,
342380,1863,354,84.032,
342480,865,364,70.382,
342560,3347,150,95.711,
342570,210,331,38.817,
342620,397,83,82.708,
342980,1058,267,79.849,
343100,913,253,78.302,76
343360,1414,660,68.177,
343390,113,43,72.436,
343440,915,121,88.32,
343630,211,240,46.785,
343710,3945,1850,68.076,64
343740,321,88,78.484,
343780,3994,276,93.536,
344130,247,120,67.302,
344230,212,60,77.941,
344300,182,104,63.636,
344760,8489,6298,57.409,
345180,4795,736,86.693,75
345260,896,407,68.764,
345350,2627,663,79.848,
345390,2113,258,89.119,
345580,104,153,40.467,
345650,1797,231,88.609,
345820,1898,124,93.867,
346010,39241,1795,95.626,
346110,332376,86080,79.429,70
346120,4431,641,87.362,
346250,2908,320,90.087,
346330,2793,1167,70.53,
346900,41704,5460,88.423,
346940,3245,522,86.143,81
347030,146,171,46.057,
347560,666,347,65.745,
348510,562,1307,30.07,
349040,40600,4620,89.783,
349460,16,10,61.538,
349700,5586,5920,48.549,
349720,865,530,62.007,
350080,10823,1356,88.866,76
350640,6792,1827,78.803,65
350810,674,227,74.806,
351030,1471,500,74.632,
351140,211,169,55.526,
351490,927,234,79.845,
351640,11095,267,97.65,
351710,2715,225,92.347,
351920,6596,306,95.567,71
351940,4225,578,87.966,59
351970,6112,1247,83.055,77
352400,4253,512,89.255,72
352460,3019,1746,63.358,
352520,5742,414,93.275,
352720,4638,1012,82.088,
353130,1089,626,63.499,
353270,2983,152,95.152,
353360,2231,407,84.572,
353640,2365,270,89.753,69
354140,5343,703,88.372,68
354240,3310,470,87.566,
354290,820,298,73.345,
354380,2078,752,73.428,
354640,401,679,37.13,
355050,1526,132,92.039,
355180,12971,2489,83.9,
355790,2800,613,82.039,72
355840,12917,10962,54.094,
355920,257,38,87.119,
356040,4037,973,80.579,62
356130,338,342,49.706,
356190,50054,8278,85.809,
356310,868,794,52.226,
356370,360,162,68.966,
356400,2796,242,92.034,86
356500,2406,260,90.248,
356570,6512,884,88.048,64
356670,10982,856,92.769,
356880,145,108,57.312,
357190,2676,299,89.95,
357280,360,174,67.416,
357290,362,496,42.191,
357480,1146,798,58.951,
357900,569,658,46.373,
358130,2898,276,91.304,74
359050,8781,444,95.187,
359310,3218,465,87.374,
359320,53644,14939,78.218,80
359550,789977,106272,88.143,
359800,1378,844,62.016,
359870,10547,1039,91.032,
359900,619,391,61.287,64
360170,6894,2965,69.926,69
360380,616,314,66.237,
360430,20850,17141,54.881,62
360620,1033,134,88.518,
360640,1796,191,90.388,
360740,5935,184,96.993,81
360830,3150,1001,75.885,73
360870,1176,258,82.008,
360890,114,215,34.65,
360940,7668,1682,82.011,
361190,300,190,61.224,
361280,6708,599,91.802,73
361300,3374,526,86.513,70
361420,66887,7130,90.367,
361630,1288,241,84.238,
361800,4477,2335,65.722,
362490,5685,1229,82.224,
362610,120,141,45.977,
362620,4179,307,93.156,
362680,8052,259,96.884,70
362890,57654,2540,95.78,84
362930,8721,1101,88.79,
362960,8557,1303,86.785,80
363150,3064,2902,51.358,
363440,2540,472,84.329,85
363490,274,387,41.452,
363680,3494,1612,68.429,77
363890,4732,436,91.563,
363930,3961,853,82.281,
363970,48954,5478,89.936,
364360,36434,10344,77.887,86
364420,2820,693,80.273,
364470,7053,2436,74.328,
364690,413,693,37.342,
365300,8519,529,94.153,
365360,11497,1534,88.228,80
365450,17816,1268,93.356,82
365590,57278,26517,68.355,
365670,20154,607,97.076,
365960,3349,562,85.63,
366090,4435,449,90.807,
366220,1933,798,70.78,
366250,1832,220,89.279,
367120,1824,288,86.364,
367450,11025,987,91.783,73
367500,20913,2417,89.64,81
367520,141629,4502,96.919,87
367580,7781,236,97.056,
367670,2019,195,91.192,
368070,7736,4368,63.913,
368230,15143,1656,90.142,74
368340,10009,570,94.612,86
368360,8518,1700,83.363,
368370,6519,744,89.756,86
368500,14062,3904,78.27,74
368730,1759,467,79.021,
368990,650,1236,34.464,
369400,800,236,77.22,
369990,5338,855,86.194,75
370240,3792,3603,51.278,
370360,3100,107,96.664,
370510,701,341,67.274,
370770,891,235,79.13,
370910,2922,229,92.732,77
371330,264,99,72.727,
371420,708,208,77.293,
371460,103,38,73.05,
371660,16706,3536,82.531,74
371970,2470,206,92.302,
372000,12080,6737,64.197,
372360,2889,522,84.697,
372540,1113,538,67.414,
372800,2015,534,79.051,
373330,560,718,43.818,
373390,2246,102,95.656,
373420,17344,1822,90.494,94
373770,3466,135,96.251,
374030,1860,968,65.771,74
374040,15279,3224,82.576,72
374280,3655,2379,60.573,
374320,234017,15281,93.87,89
374830,263,68,79.456,
374900,1353,310,81.359,
375200,920,124,88.123,
375230,6151,6135,50.065,
375450,489,278,63.755,
375480,5222,231,95.764,
375510,618,879,41.283,
375530,2588,254,91.063,
375820,3008,194,93.941,78
375910,3198,1425,69.176,72
375950,6957,634,91.648,46
376210,27493,6155,81.708,
376570,3625,1311,73.44,82
376730,443,129,77.448,
376870,6107,1951,75.788,
377160,185995,50075,78.788,84
377310,180,134,57.325,
377530,4052,1105,78.573,
377840,6327,431,93.622,84
378100,269,329,44.983,
378370,2620,1749,59.968,
378540,5438,1798,75.152,72
378610,5253,489,91.484,
378860,11521,2982,79.439,84
379430,63171,14358,81.48,76
379720,137548,7072,95.11,85
380360,662,222,74.887,
380600,21954,4678,82.435,
380840,3696,472,88.676,
381140,214,103,67.508,
381210,362737,82663,81.441,
381940,1022,258,79.844,
613100,37170,3333,91.771,68
613830,3505,611,85.155,
614570,6087,909,87.007,81
616560,6654,2441,73.161,
617290,30032,5367,84.839,78
617830,4964,678,87.983,83
618140,1919,655,74.553,
618740,1450,204,87.666,
619080,1956,5005,28.099,
619150,4597,382,92.328,
619400,98,152,39.2,
383230,1589,532,74.917,67
383330,166,113,59.498,
383580,960,375,71.91,
383870,44906,6262,87.762,81
383980,17131,959,94.699,
384030,374,200,65.157,
384180,3814,683,84.812,
384190,18846,1454,92.837,83
384300,8149,2780,74.563,
384490,2870,1498,65.705,
384980,557,201,73.483,
385070,251,106,70.308,
385080,59,172,25.541,
385400,440,581,43.095,
385710,1258,280,81.795,68
385730,1809,1017,64.013,74
385760,4679,4112,53.225,90
385770,4214,535,88.734,
385800,14801,901,94.262,
386010,939,305,75.482,
386070,9080,1776,83.64,
386180,31671,9783,76.4,
386280,223,203,52.347,
386360,66944,15720,80.983,83
386620,2165,260,89.278,62
386940,20269,774,96.322,
387290,42600,1717,96.126,88
387860,4202,964,81.34,
387970,509,549,48.11,
387990,63402,5486,92.036,
388090,7079,542,92.888,51
388210,3150,93,97.132,86
388410,9259,2821,76.647,
388750,2292,212,91.534,
388880,8496,651,92.883,80
389040,950,908,51.13,
389430,4559,4829,48.562,
389460,32,77,29.358,
389570,9517,2212,81.141,
389730,38770,7689,83.45,82
390560,996,460,68.407,
390570,71,73,49.306,
390670,3100,1371,69.336,
391040,3593,634,85.001,86
391070,378,591,39.009,
391260,847,315,72.892,
391270,2453,659,78.824,
391460,10342,6556,61.203,
391540,144988,5375,96.425,92
391720,19968,2294,89.695,72
391730,2683,404,86.913,78
391780,259,234,52.535,
392110,14007,2931,82.696,
392160,7841,2699,74.393,
393080,2740,1736,61.215,
393380,69488,9929,87.498,
393410,704,421,62.578,
393420,22822,7045,76.412,
393520,2599,350,88.132,87
393530,1728,822,67.765,
394230,5935,3651,61.913,69
394310,7708,1971,79.636,73
394360,115571,10584,91.61,83
394380,362,470,43.51,
394510,17692,1567,91.864,83
394690,11637,1442,88.975,
394870,638,240,72.665,
394970,3504,159,95.659,76
395170,8979,637,93.376,76
395520,2592,356,87.924,
396710,1048,93,91.849,78
396750,7153,1806,79.842,79
396900,2824,481,85.446,80
397060,5410,1067,83.526,81
397100,699,209,76.982,
397340,6726,563,92.276,69
397460,1350,61,95.677,
397500,433,146,74.784,
397540,61724,11988,83.737,81
397720,160,89,64.257,
397900,29047,18566,61.006,
397950,8162,669,92.424,76
398710,5594,379,93.655,
398850,5068,260,95.12,74
399430,294,175,62.687,
399790,476,503,48.621,
399810,5582,1640,77.292,
400040,3354,158,95.501,
400110,454,216,67.761,79
400170,2054,676,75.238,79
400370,226,116,66.082,
400630,3770,207,94.795,78
400910,8920,240,97.38,
402130,723,652,52.582,52
402180,2332,375,86.147,
402390,173,137,55.806,
402560,843,468,64.302,
402570,4327,905,82.703,81
402710,7029,4779,59.527,
402840,2251,419,84.307,
403190,5926,1652,78.2,
403560,171,310,35.551,
403640,34435,5521,86.182,86
403900,203,273,42.647,
403970,1215,428,73.95,61
404410,4614,409,91.857,
404590,2256,1523,59.698,
404680,3387,409,89.226,76
404790,1426,40,97.271,
405310,3572,559,86.468,
405640,10723,512,95.443,86
405710,2901,746,79.545,
405900,3024,395,88.447,74
406150,14955,682,95.639,
406970,3686,966,79.235,
407060,391,123,76.07,
407120,498,214,69.944,
407130,4006,590,87.163,
407230,478,204,70.088,
407330,1463,136,91.495,
407530,5696,3479,62.082,
407900,2584,60,97.731,
408900,4956,732,87.131,
408930,699,139,83.413,
409160,8153,562,93.551,
409510,611,1340,31.317,
409710,23870,7034,77.239,80
409720,8596,4737,64.472,
410110,4233,762,84.745,74
410210,328,691,32.188,
410320,6495,360,94.748,79
410380,1096,638,63.206,87
410710,1134,109,91.231,85
410900,7660,881,89.685,74
410980,809,32,96.195,
411300,10373,3449,75.047,67
412020,45988,6153,88.199,82
412170,234,85,73.354,
412210,21,22,48.837,
412470,527,393,57.283,
412600,149,188,44.214,
412830,9793,238,97.627,87
412880,2138,1131,65.402,
413150,338016,7430,97.849,89
413410,17615,584,96.791,82
413420,14752,461,96.97,83
414340,39717,3622,91.643,83
414530,2116,1479,58.86,
414580,116,236,32.955,
414700,22834,2515,90.079,75
415200,8324,777,91.462,81
415660,1245,719,63.391,
415860,571,600,48.762,
415880,1172,364,76.302,
415960,180,70,72,
416600,1920,168,91.954,85
416680,2067,156,92.982,81
417290,3221,261,92.504,75
417430,587,349,62.714,
417860,26343,3404,88.557,
417890,838,179,82.399,
417910,976,715,57.717,
418030,6087,2178,73.648,
418070,3057,311,90.766,
418180,1506,621,70.804,
418240,23572,939,96.169,85
418340,9356,2017,82.265,
418370,37821,2497,93.807,83
418460,37146,6339,85.423,81
418530,10176,761,93.042,91
419480,2270,797,74.014,73
420110,10838,304,97.272,
420290,18258,3749,82.965,
420530,19678,379,98.11,80
420740,2107,227,90.274,
420790,872,247,77.927,
420970,109,80,57.672,
421020,9330,2818,76.803,78
421040,4243,560,88.341,
421050,2532,386,86.772,76
421120,2972,155,95.043,80
422250,347,275,55.788,
422970,6045,289,95.437,83
423580,2759,533,83.809,73
423710,127,164,43.643,
423880,7212,863,89.313,
424280,15884,329,97.971,
424370,33316,26748,55.468,60
424830,97,320,23.261,
424840,27023,1945,93.286,81
425580,11777,267,97.783,
426000,4356,712,85.951,
427100,4236,1926,68.744,
427190,2662,339,88.704,
427250,1644,390,80.826,69
427270,4191,1930,68.469,87
427290,10455,3392,75.504,72
427520,112795,1228,98.923,90
427730,13516,4523,74.927,
427820,1398,241,85.296,72
427930,44,36,55,
428550,7917,505,94.004,82
428660,3222,394,89.104,68
428690,9734,3093,75.887,
428750,920,72,92.742,74
428950,248,241,50.716,
429050,5080,1290,79.749,
429180,784,471,62.47,
429470,999,138,87.863,
429540,1404,347,80.183,
429570,4290,1206,78.057,
429660,11401,884,92.804,80
429790,5098,1317,79.47,
431240,34061,3513,90.65,
431730,6234,47,99.252,
431930,2353,201,92.13,
431960,327153,6407,98.079,
432470,102,145,41.296,
433340,60608,1490,97.601,81
433350,1491,1287,53.672,
433850,115873,93400,55.369,70
433950,5749,182,96.931,
434050,2127,430,83.183,72
434170,3552,107,97.076,
434250,1119,454,71.138,
434420,801,339,70.263,
434460,2139,390,84.579,
434570,23511,1292,94.791,
434610,145,152,48.822,
434650,16844,2191,88.49,
434730,2453,672,78.496,
435150,114470,4663,96.086,93
435400,6938,235,96.724,78
435530,5058,853,85.569,76
435790,1676,371,81.876,
436110,848,234,78.373,
436150,5031,2015,71.402,
436180,1594,1478,51.888,
436520,5130,3634,58.535,
436820,1317,44,96.767,
437220,10436,7773,57.312,
437900,638,61,91.273,
437920,8277,858,90.608,80
438020,116,257,31.099,
438030,209,258,44.754,
438040,17455,1431,92.423,
438100,81203,8324,90.702,
438180,436,163,72.788,
438480,1270,226,84.893,
438490,2989,819,78.493,
438640,3759,699,84.32,
438680,1107,192,85.219,
438740,45348,12242,78.743,61
439190,5252,709,88.106,74
439350,3485,1072,76.476,
439700,1302,1147,53.165,
440650,3351,527,86.411,
440900,50402,14144,78.087,68
441380,1151,541,68.026,
441870,3116,1005,75.613,
442070,1983,508,79.607,
442120,2522,356,87.63,89
442780,1587,580,73.235,
442810,320,234,57.762,
443110,1607,791,67.014,
443580,1694,585,74.331,
443810,7067,1448,82.995,
444090,254885,42394,85.739,83
444200,57880,14609,79.847,
444220,441,232,65.527,
444480,316,133,70.379,
444490,338,138,71.008,
444640,16469,2030,89.026,
444930,707,165,81.078,
445190,2355,423,84.773,74
445220,7745,714,91.559,
445720,394,425,48.107,
445980,11262,1018,91.71,79
446020,5499,1687,76.524,65
446030,76,15,83.516,
446150,2932,1260,69.943,
446800,7895,1616,83.009,71
447020,17402,1274,93.178,69
447040,40964,8762,82.379,
447270,218,95,69.649,
447530,23960,550,97.756,77
447820,17565,3618,82.92,77
447850,377,358,51.293,
448070,462,324,58.779,
448280,2507,265,90.44,68
448470,203,148,57.835,
448510,10385,1025,91.017,81
448630,59,96,38.065,
448780,1118,345,76.418,
449140,2218,312,87.668,
449220,678,391,63.424,
449540,3570,487,87.996,
449960,8511,839,91.027,72
450390,4425,223,95.202,
450540,10087,323,96.897,
451020,4965,652,88.392,78
451340,7088,2848,71.337,
451520,999,179,84.805,
451880,407,149,73.201,
452060,2432,323,88.276,
453090,4450,258,94.52,83
453480,8509,2824,75.082,
453820,78,210,27.083,
453850,210,105,66.667,
453980,188,176,51.648,
454200,121,142,46.008,
454540,433,363,54.397,
454650,21009,3513,85.674,
454690,128,94,57.658,
454910,583,243,70.581,
456670,3895,653,85.642,80
456750,6170,226,96.467,
457140,61825,2336,96.359,86
457330,2953,2462,54.534,
457420,226,86,72.436,
457550,1880,275,87.239,
458710,4360,155,96.567,
459220,4465,522,89.533,
459820,15104,1592,90.465,
460120,2790,140,95.222,
460790,14739,1322,91.769,90
460810,4064,518,88.695,78
460920,14970,3442,81.306,72
460930,41569,12075,77.49,
460950,33343,567,98.328,83
461560,5030,279,94.745,
461730,328,134,70.996,
461880,95,90,51.351,
461890,254,155,62.103,
461910,2057,660,75.709,
461950,2727,567,82.787,71
462770,6308,657,90.567,82
462780,8743,1333,86.771,
462930,2785,1378,66.899,
463150,1882,274,87.291,
463220,375,108,77.64,
463530,4301,223,95.071,
447920,19,23,45.238,
463710,86,48,64.179,
464060,7755,817,90.469,75
464780,813,115,87.608,
464920,12199,2343,83.888,76
465520,4502,260,94.54,
465760,654,220,74.828,58
466170,878,108,89.047,
466240,56570,14575,79.514,
466300,2406,133,94.762,85
466500,2603,1049,71.276,
466560,30561,4211,87.89,80
466840,141,125,53.008,
466910,3632,885,80.407,
467000,123,121,50.41,
467370,257,307,45.567,
467960,4372,706,86.097,
468250,676,338,66.667,
468560,735,704,51.077,
468700,561,140,80.029,
468920,3330,436,88.423,70
469600,2554,691,78.706,
469730,598,117,83.636,
469820,6872,607,91.884,68
469890,259,56,82.222,
469990,1258,102,92.5,
470220,21501,8166,72.474,
471550,2247,655,77.429,
471710,12888,1135,91.906,
473560,244,180,57.547,
473690,8281,3701,69.112,75
473770,1859,145,92.764,
474050,53,54,49.533,
474750,5995,770,88.618,77
474960,16358,2792,85.42,66
475150,19091,1781,91.467,
475550,15418,1510,91.08,75
475630,311,202,60.624,
476600,17780,10552,62.756,
477160,125105,7414,94.405,70
477290,197,104,65.449,
478980,636,56,91.908,
479130,2870,1072,72.806,
480430,2955,588,83.404,68
480490,30802,3409,90.035,
480650,3161,583,84.428,
481510,10822,812,93.02,88
482730,6425,4526,58.67,80
482920,2164,510,80.927,
484950,876,296,74.744,
485310,859,885,49.255,
485330,83,104,44.385,
485510,20661,4906,80.811,84
485610,4532,1081,80.741,
485950,97,162,37.452,
485980,2827,446,86.373,
486310,4693,547,89.561,
486480,29,109,21.014,
487220,998,348,74.146,
488210,141,176,44.479,
488790,11900,3031,79.7,
489220,390,225,63.415,
489520,48955,4313,91.903,
489630,3297,820,80.083,71
489830,137322,16039,89.542,74
489940,9853,6165,61.512,
490220,903,184,83.073,
490980,98,29,77.165,
491130,1779,197,90.03,
491530,2044,770,72.637,
491650,145,72,66.82,
491950,11356,1057,91.485,77
492720,15071,2352,86.501,78
493200,3922,410,90.536,78
493340,41403,4320,90.552,84
493370,800,307,72.267,
493490,8345,2189,79.22,
493520,20596,2525,89.079,
493650,91,226,28.707,
493900,14713,794,94.88,75
494840,7800,2136,78.502,
495420,16493,4791,77.49,69
495890,11083,535,95.395,
495910,2586,1418,64.585,78
496240,4816,1620,74.829,
496300,6908,1047,86.838,
496460,3147,1656,65.522,
496680,179,217,45.202,
496750,83,156,34.728,
497050,69,72,48.936,
497180,2284,385,85.575,
497640,1905,72,96.358,
498240,8003,1901,80.806,
498320,65,159,29.018,
499420,53,66,44.538,
499520,5498,794,87.381,74
500810,909,135,87.069,81
500980,7,8,46.667,
501300,18873,909,95.405,89
501590,3990,549,87.905,76
502090,59,91,39.333,
502140,112,117,48.908,
502500,15592,2759,84.965,
502550,977,351,73.569,
503300,3096,849,78.479,
503560,10073,1318,88.429,68
503770,442,69,86.497,
503820,554,268,67.397,
503940,5341,1154,82.232,74
504130,1863,415,81.782,
504210,2779,129,95.564,
504230,34209,776,97.782,88
504370,47322,8819,84.291,85
504490,117,220,34.718,
505170,1864,582,76.206,
505230,4801,421,91.938,
505460,11080,2621,80.87,
506140,2419,1086,69.016,
506610,6418,607,91.359,62
506670,165,60,73.333,
507380,141,66,68.116,
507490,2829,873,76.418,81
508290,348,426,44.961,
508390,672,225,74.916,
508440,57589,1177,97.997,
509980,5091,1844,73.41,
510630,434,220,66.361,
510840,627,274,69.589,
511470,4619,123,97.406,
511800,1375,436,75.925,
512250,2914,283,91.148,64
512470,2892,677,81.031,
512640,63,89,41.447,
512900,12746,498,96.24,
513000,1216,1226,49.795,
513450,1228,149,89.179,
513510,4168,566,88.044,
513560,1665,629,72.581,
513590,44,96,31.429,
513620,105,72,59.322,
513710,35924,13966,72.006,
513780,1320,374,77.922,
514660,126,57,68.852,
514900,4333,1072,80.167,78
514970,117,170,40.767,
515180,5673,1470,79.42,67
515220,4517,747,85.809,89
515470,131,174,42.951,
515690,62,77,44.604,
516510,466,197,70.287,
516750,29263,2146,93.168,
517630,11120,7941,58.339,68
517710,3343,512,86.719,81
518030,4918,770,86.463,
518150,2133,264,88.986,
518580,2197,144,93.849,
518790,63743,10338,86.045,
518800,120,215,35.821,
519140,911,372,71.005,
519190,6161,3617,63.009,
519860,11590,221,98.129,88
520440,5235,355,93.649,
521200,1336,43,96.882,
521890,4946,1356,78.483,38
522090,68,116,36.957,
522210,1878,315,85.636,64
522470,2985,343,89.694,
522570,315,540,36.842,
523660,1334,130,91.12,
524220,72366,15930,81.958,84
526160,4179,1650,71.693,
526740,1299,821,61.274,
526870,49358,1427,97.19,
527230,17640,2199,88.916,79
527430,8565,3074,73.589,67
527750,72,104,40.909,
527760,148,142,51.034,
527770,104,121,46.222,
528230,7554,381,95.198,
528510,219,106,67.385,
528670,10,6,62.5,
529110,2315,562,80.466,
529180,5633,4639,54.838,
529240,148,173,46.106,
529840,537,246,68.582,
529920,13,8,61.905,
530070,5135,1490,77.509,
530330,3591,682,84.039,
530620,3626,482,88.267,
530700,5455,5407,50.221,
530890,4606,766,85.741,
531510,9903,199,98.03,
531640,4761,1266,78.995,
532210,18310,3421,84.258,
532840,1100,280,79.71,75
533300,7099,431,94.276,
533540,3544,908,79.605,
533780,1492,308,82.889,
534220,308,152,66.957,
535230,6494,818,88.813,73
535480,2948,615,82.739,
535760,159,109,59.328,
535930,20983,2075,91.001,83
536220,8795,2321,79.12,81
536930,3139,1190,72.511,
537180,4766,2198,68.438,
537800,7343,947,88.577,75
539440,100,103,49.261,
539470,3041,529,85.182,75
540020,64,83,43.537,
540840,2228,198,91.838,
541570,6649,265,96.167,
542340,627,717,46.652,
543460,2408,2127,53.098,74
