339400,849,1261,9
339470,176,205,0
339600,873,630,518
339610,5337,108,743
339800,1074,1000,414
340050,122,102,5
340170,984,1526,20
340540,34,22,16
340810,50,62,0
340840,0,0,0
341000,938,730,32
341310,401,231,2
341500,139,126,1
341720,8,6,0
341800,319,194,143
341940,363,187,40
342150,16,21,1
342180,223,194,84
342200,2953,143,832
342380,134,169,3
342480,80,93,2
342560,680,589,161
342570,19,19,0
342620,138,138,0
342980,56,58,2
343100,311,405,3
343360,340,366,5
343390,482,482,1
343440,250,283,4
343630,9,9,0
343710,808,302,66
343740,79,112,0
343780,394,257,145
344130,222,264,0
344230,250,294,2
344300,160,203,0
344760,1384,989,39
345180,463,359,29
345260,3707,3907,137
345350,530,788,87
345390,291,267,24
345580,107,63,1
345650,6,9,1
345820,597,701,8
346010,767,198,424
346110,13166,1448,59558
346120,194,55,42
346250,12,12,3
346330,877,58,26
346900,1478,181,2430
346940,1607,2333,63
347030,486,486,1
347560,207,235,9
348510,375,333,8
349040,1547,695,1258
349460,275,275,0
349700,221,63,1
349720,414,432,60
350080,721,650,139
350640,272,218,133
350810,292,252,4
351030,250,173,128
351140,45,70,0
351490,208,216,5
351640,76,48,5
351710,1753,2606,20
351920,159,82,58
351940,743,259,476
351970,745,258,73
352400,558,529,342
352460,127,124,0
352520,200,245,19
352720,491,502,141
353130,19,17,2
353270,2915,3175,25
353360,4,6,4
353640,427,426,30
354140,77,98,14
354240,84,72,8
354290,35,58,313
354380,61,84,8
354640,113,216,3
355050,310,310,11
355180,202,41,48
355790,729,895,58
355840,2242,64,456
355920,262,224,1
356040,1118,980,64
356130,44,64,0
356190,2292,1721,2541
356310,25,36,7
356370,415,747,0
356400,436,497,9
356500,189,338,146
356570,346,212,83
356670,113,56,41
356880,82,119,2
357190,222,266,131
357280,163,186,0
357290,241,262,6
357480,42,42,8
357900,220,240,1
358130,200,289,30
359050,108,27,13
359310,309,230,7
359320,6874,1612,15860
359550,13131,3084,120665
359800,22,12,16
359870,1068,886,1013
359900,143,177,10
360170,424,291,58
360380,159,183,2
360430,1928,859,606
360620,234,175,2
360640,397,446,8
360740,275,218,20
360830,265,257,34
360870,17,17,3
360890,214,229,1
360940,1050,103,19
361190,192,246,1
361280,355,238,278
361300,226,235,23
361420,1470,669,3136
361630,75,95,0
361800,10238,20400,16
362490,857,617,150
362610,334,358,1
362620,1435,1454,199
362680,371,343,64
362890,699,484,664
362930,48,58,93
362960,1738,1422,198
363150,3891,6682,750
363440,166,135,26
363490,277,228,13
363680,377,375,46
363890,1468,1181,1082
363930,136,175,20
363970,3601,275,3799
364360,4029,1239,1161
364420,1241,1428,23
364470,392,109,393
364690,204,256,0
365300,47,43,8
365360,14462,22529,1245
365450,338,247,421
365590,6380,1783,776
365670,5554,83,4971
365960,5240,5873,808
366090,2329,4125,152
366220,366,283,198
366250,263,368,10
367120,639,1256,9
367450,420,153,138
367500,1680,554,668
367520,1384,431,4432
367580,92,98,2
367670,705,209,176
368070,1039,648,380
368230,336,220,115
368340,2085,1966,252
368360,223,145,46
368370,124,136,15
368500,1618,1343,493
368730,83,72,9
368990,254,246,3
369400,32,32,0
369990,492,246,178
370240,3086,3917,62
370360,255,200,21
370510,155,178,0
370770,54,24,37
370910,945,263,8
371330,264,272,0
371420,300,338,6
371460,379,386,1
371660,1169,902,371
371970,665,837,53
372000,1199,311,1917
372360,198,131,81
372540,26,27,0
372800,1185,1457,107
373330,25,29,0
373390,432,528,10
373420,1264,523,773
373770,234,307,3
374030,125,170,3
374040,1022,557,285
374280,241,133,147
374320,3745,1319,11116
374830,204,239,1
374900,220,262,13
375200,134,197,2
375230,777,354,103
375450,1335,1335,431
375480,582,644,270
375510,218,234,7
375530,961,1626,126
375820,185,124,21
375910,1468,1210,179
375950,125,13,40
376210,4805,1452,3798
376570,927,150,0
376730,228,249,1
376870,681,620,16
377160,5497,2790,14866
377310,248,285,42
377530,1464,966,281
377840,1481,2536,377
378100,240,227,0
378370,208,84,26
378540,373,422,56
378610,97,156,4
378860,1122,436,1072
379430,2756,1941,4251
379720,837,584,1259
380360,1118,678,13
380600,828,80,3717
380840,120,43,61
381140,386,386,0
381210,7262,1308,46699
381940,19,18,1
381990,88,20,33
382110,683,226,147
382120,210,221,1
382310,5107,5866,1997
382490,87,40,13
382560,749,547,32
382900,263,397,120
383080,6358,79,118
383120,7114,1056,2196
383150,573,342,278
383180,548,573,92
383230,262,332,3
383330,231,239,15
383580,241,237,2
383870,423,300,82
383980,611,429,809
384030,28,39,1
384180,646,364,241
384190,173,114,17
384300,9543,4018,649
384490,270,235,10
384980,103,106,3
385070,291,316,3
385080,314,342,4
385400,0,0,2
385710,423,422,1
385730,1496,2017,16
385760,4861,2996,242
385770,848,133,270
385800,108,82,41
386010,0,0,0
386070,598,227,246
386180,1134,238,5516
386280,344,365,93
386360,4577,193,19411
386620,354,317,40
386940,851,323,445
387290,502,431,589
387860,18,29,2
387970,43,83,2
387990,3501,1139,4468
388090,88,63,21
388210,219,258,26
388410,725,510,151
388750,561,318,15
388880,386,364,23
389040,0,0,0
389430,371,44,2300
389460,69,129,0
389570,515,64,93
389730,3461,1158,5282
390560,74,74,28
390570,264,273,0
390670,446,83,1
391040,2092,2324,71
391070,247,230,13
391220,937,746,2385
391260,206,236,1
391270,10,11,1
391460,162,43,43
391540,692,331,968
391720,468,236,74
391730,1652,510,38
391780,2,2,0
392110,2087,1204,981
392160,1988,2054,4990
393080,317,335,49
393380,2796,689,7047
393410,41,58,0
393420,3387,1140,466
393520,678,883,16
393530,139,46,86
394230,344,100,1
394310,477,257,116
394360,14473,4696,30843
394380,29,32,1
394510,940,643,1117
394690,1181,1304,609
394870,158,219,17
394970,397,524,20
395170,260,244,11
395520,36,18,3
396710,268,336,15
396750,355,112,82
396900,87,98,47
397060,241,72,64
397100,25,34,16
397340,799,278,169
397460,655,459,113
397500,175,210,2
397540,2726,2058,7505
397720,139,28,8
397900,467,206,2248
397950,296,236,133
398710,112,137,9
398850,183,212,25
399430,207,216,1
399790,232,245,1
399810,300,378,65
400040,6377,21,1084
400110,200,291,3
400170,543,388,26
400370,233,225,0
400630,300,321,12
400910,1217,1164,87
402130,110,120,8
402180,471,603,6
402390,234,248,5
402560,103,46,169
402570,598,150,0
402710,1104,824,184
402840,3904,4821,1453
403190,2615,1461,237
403560,232,245,1
403640,1101,588,739
403900,220,224,7
403970,18,18,7
404410,78,33,87
404590,2909,3096,50
404680,688,916,22
404790,12,8,60
405310,2045,1462,290
405640,144,156,12
405710,965,597,77
405900,772,1107,74
406150,59,67,6
406970,90,85,12
407060,227,341,23
407120,280,417,0
407130,1015,1400,189
407230,217,237,2
407330,301,319,15
407530,106,20,23
407900,94,105,3
408900,125,98,125
408930,26,26,1
409160,23,21,3
409510,21,21,0
409710,346,189,478
409720,285,183,259
410110,296,349,6
410210,218,233,8
410320,1591,1130,164
410380,640,888,0
410710,147,139,10
410900,761,363,609
410980,919,919,173
411300,1882,2076,807
412020,1217,1009,1742
412170,266,297,2
412210,307,268,0
412470,72,73,1
412600,243,242,7
412830,832,697,109
412880,394,556,4
413150,2842,1426,30949
413410,1030,759,396
413420,1879,2199,568
414340,368,323,111
414530,705,279,355
414580,238,298,0
414700,300,175,226
415200,3255,4123,1422
415660,121,77,16
415860,17,18,5
415880,56,56,6
415960,236,234,0
416600,304,417,14
416680,184,223,14
417290,1057,1276,22
417430,291,340,4
417860,53,42,18
417890,44,38,5
417910,94,39,2
418030,3876,3887,675
418070,224,232,17
418180,128,107,13
418240,525,366,572
418340,156,105,15
418370,873,668,645
418460,1876,832,1416
418530,8497,8966,921
419480,322,355,31
420110,114,65,25
420290,377,146,84
420530,435,487,43
420740,151,180,4
420790,5326,73,38
420970,351,363,26
421020,1030,345,532
421040,269,329,21
421050,394,557,43
421120,150,140,27
422250,258,264,1
422970,116,83,27
423580,616,484,80
423710,231,252,1
423880,10,12,2
424280,83,38,36
424370,2315,2199,1022
424830,225,234,0
424840,243,186,472
425580,276,271,57
426000,285,208,76
427100,1910,2086,223
427190,444,569,39
427250,49,87,7
427270,459,83,2
427290,1083,933,179
427520,7064,2649,12891
427730,142,79,143
427820,288,277,13
427930,255,329,0
428550,160,177,17
428660,161,252,16
428690,1029,810,162
428750,114,120,5
428950,228,245,6
429050,644,317,456
429180,20,11,17
429470,217,247,1
429540,761,763,89
429570,321,415,10
429660,565,425,238
429790,138,157,473
431240,602,403,2037
431730,3240,2179,2604
431930,132,60,3
431960,2066,608,49669
432470,221,213,0
433340,1158,522,1223
433350,129,130,31
433850,2666,128,1794
433950,96,117,2
434050,90,110,45
434170,596,613,394
434250,155,184,2
434420,174,214,2
434460,196,256,15
434570,185,106,59
434610,217,228,0
434650,1447,628,332
434730,199,144,3
435150,4784,3428,9116
435400,242,227,18
435530,229,241,41
435790,63,26,12
436110,37,51,1
436150,165,41,1465
436180,227,78,29
436520,186,58,81
436820,49,42,4
437220,749,386,1
437900,3,4,1
437920,356,219,154
438020,250,258,1
438030,256,262,0
438040,3581,801,4295
438100,2950,78,17486
438180,186,224,9
438480,294,321,4
438490,442,621,30
438640,650,639,223
438680,205,250,3
438740,921,242,295
439190,351,310,11
439350,1046,63,270
439700,650,16,1
440650,98,101,84
440900,4553,2071,11865
441380,47,31,14
441870,279,283,3
442070,175,22,61
442120,48,72,203
442780,165,156,5
442810,1,1,18
443110,396,476,330
443580,42,44,0
443810,496,307,73
444090,2686,552,14975
444200,4532,201,27938
444220,232,280,3
444480,269,271,0
444490,262,269,5
444640,463,131,1028
444930,45,5,13
445190,238,242,63
445220,3669,1647,795
445720,35,30,8
445980,667,336,219
446020,468,372,64
446030,130,81,0
446150,678,390,196
446800,1676,1115,448
447020,6305,1843,1337
447040,1543,997,863
447270,6,9,2
447530,659,413,111
447820,814,421,153
447850,177,214,7
447920,247,257,0
448070,269,287,3
448280,310,256,197
448470,351,365,1
448510,223,102,185
448630,236,264,2
448780,284,310,2
449140,258,85,15
449220,228,239,2
449540,533,383,8
449960,577,468,26
450390,304,46,57
450540,1823,1210,541
451020,759,694,67
451340,1579,1200,449
451520,91,103,6
451880,246,262,6
452060,196,269,33
453090,212,342,348
453480,8974,511,6346
453820,252,267,0
453850,228,237,1
453980,271,277,0
454200,216,230,0
454540,38,71,14
454650,3447,1299,933
454690,298,300,0
454910,192,183,6
456670,666,888,57
456750,414,518,113
457140,2895,737,7166
457330,38,22,57
457420,12,12,3
457550,639,97,134
458710,723,949,178
459220,636,741,146
459820,1153,268,1521
460120,1863,2973,25
460790,400,291,91
460810,572,616,24
460920,1540,671,196
460930,2622,1590,1724
460950,482,388,1014
461560,16,16,1
461730,220,220,3
461880,337,343,0
461890,238,255,0
461910,3703,418,1
461950,287,214,38
462770,363,333,27
462780,559,305,106
462930,271,49,95
463150,163,175,2
463220,250,270,3
463530,9386,9416,320
463710,227,238,1
464060,208,100,27
464780,62,90,4
464920,875,375,1700
465520,22,39,1
465760,102,129,1
466170,9472,9472,1139
466240,509,97,1017
466300,69,111,57
466500,210,337,4
466560,2072,509,3461
466840,224,249,0
466910,321,44,28
467000,251,271,0
467370,235,250,1
467960,656,634,48
468250,18,18,0
468560,18,11,0
468700,13,16,6
468920,521,866,51
469600,1727,1766,427
469730,211,233,9
469820,57,53,21
469890,139,172,0
469990,53,103,4
470220,345,211,810
471550,173,206,39
471710,339,103,1567
473560,222,235,0
473690,297,253,77
473770,7,6,16
474050,247,275,0
474750,247,233,24
474960,530,374,91
475150,934,225,1289
475550,420,268,86
475630,31,31,0
476600,624,415,255
477160,779,371,6308
477290,444,462,1
478980,146,187,38
479130,485,14,410
480430,90,38,31
480490,980,636,450
480650,3634,2906,195
481510,577,798,83
482730,24008,29867,1496
482920,1681,1808,466
484950,297,330,1
485310,217,213,1
485330,223,240,1
485510,1045,543,636
485610,104,41,183
485950,230,238,0
485980,316,199,42
486310,215,250,29
486480,236,237,0
487220,253,257,11
488210,0,0,1
488790,932,884,291
489220,286,296,1
489520,2736,224,1436
489630,1677,3033,418
489830,3042,750,19467
489940,540,518,6
490220,460,440,16
490980,234,224,0
491130,23,28,1
491530,678,678,109
491650,246,271,0
491950,263,253,41
492720,1119,809,1032
493200,430,476,7
493340,712,314,3210
493370,427,472,30
493490,1757,535,596
493520,794,533,672
493650,210,226,0
493900,274,166,525
494840,1552,1239,734
495420,2714,1211,2929
495890,148,135,11
495910,660,298,483
496240,838,971,233
496300,662,277,85
496460,1048,862,214
496680,234,242,1
496750,231,227,0
497050,241,248,0
497180,4938,5165,43
497640,12,19,3
498240,548,582,54
498320,210,215,0
499420,231,230,0
499520,198,219,19
500810,144,188,27
500980,299,300,0
501300,146,151,46
501590,166,182,227
502090,384,407,44
502140,244,246,0
502500,1362,818,405
502550,195,55,6
503300,226,135,7
503560,288,229,155
503770,29,29,70
503820,443,287,1
503940,463,768,481
504130,198,237,10
504210,7349,386,44
504230,864,641,685
504370,801,217,471
504490,250,282,1
505170,680,691,35
505230,754,1069,150
505460,1273,1026,2963
506140,5704,510,504
506610,122,142,58
506670,207,217,2
507380,247,241,0
507490,255,131,94
508290,199,222,3
508390,15,23,1
508440,891,419,6081
509980,239,309,83
510630,683,661,0
510840,1084,321,70
511470,365,257,20
511800,65,49,4
512250,142,113,7
512470,230,92,90
512640,246,243,1
512900,484,197,345
513000,19,8,47
513450,10,16,1
513510,238,247,19
513560,35,18,2
513590,281,266,0
513620,190,206,1
513710,2232,699,17709
513780,238,255,11
514660,210,235,0
514900,252,195,14
514970,230,235,0
515180,818,709,321
515220,1704,1711,184
515470,232,223,0
515690,229,237,0
516510,2158,16,3
516750,2882,1359,1479
517630,1294,1233,595
517710,79,88,17
517790,2339,4652,173
518030,263,79,86
518150,304,546,294
518580,46,67,3
518790,1483,440,5182
518800,283,299,3
519140,19,22,2
519190,595,449,2
519860,448,371,79
520440,1827,908,429
521200,280,244,21
521890,433,254,217
522090,305,324,0
522210,329,430,13
522470,511,550,40
522570,243,252,1
523660,249,280,6
524220,1287,707,1091
526160,305,332,66
526740,171,235,1
526870,2744,1979,13074
527230,1140,983,1949
527430,2505,2288,697
527750,223,236,0
527760,217,226,1
527770,235,257,0
528230,502,237,303
528510,230,253,9
528670,288,313,0
529110,63,58,2
529180,6906,10213,191
529240,212,205,0
529840,54,81,0
529920,262,273,0
530070,1788,2509,100
530330,55,54,3
530620,57,30,7
530700,222,30,93
530890,414,307,10
531510,623,617,117
531640,2844,1000,386
532210,317,207,486
532840,94,138,1
533300,97,85,6
533540,243,94,52
533780,388,317,25
534220,5,7,0
535230,525,373,49
535480,1210,1360,22
535760,390,258,2
535930,537,389,1879
536220,768,730,62
536930,796,71,1
537180,1533,115,956
537800,371,279,129
539440,192,220,0
539470,233,248,18
540020,236,236,0
540840,217,270,11
541570,383,716,427
542340,248,234,1
543460,205,163,51
543900,2053,3017,39
544330,333,128,10
544550,3297,3978,707
544730,673,552,2246
544750,1195,721,297
544810,742,182,1006
544920,258,52,71
545270,196,202,2
545650,41,66,19
545700,237,252,0
546050,823,1224,108
546430,1575,1575,12
546560,607,372,1105
546700,263,267,1
546980,275,240,1
547680,420,162,17
547960,220,221,0
548430,1995,1013,6372
548570,804,928,97
550010,731,920,31
550470,3220,6399,472
550650,1902,72,2234
550900,933,126,1342
551170,206,360,1656
551550,245,254,0
552100,4982,3697,1043
552500,2744,850,3935
552520,1973,1436,4223
552620,2510,3866,210
552990,2971,178,11034
553310,547,719,112
553640,250,210,21
553790,358,376,85
554620,610,497,228
555160,671,355,1428
555210,56,68,1
555220,199,238,25
555570,823,55,579
556160,225,213,0
557180,731,735,886
557340,235,258,48
557400,304,341,66
557600,112,127,18
557780,753,111,186
558100,372,56,16
558990,571,665,66
559100,1069,1489,69
559650,265,198,158
560130,1708,2258,802
560260,48,48,2
561340,315,315,0
562010,118,146,128
562240,196,191,1
562270,217,229,2
562360,296,367,3
562590,129,41,0
562810,342,268,258
562860,304,207,22
563120,251,256,0
563560,195,99,353
564530,365,695,251
564710,1348,356,92
565860,240,246,1
566050,1618,1618,157
567630,645,425,1371
567640,1348,1762,471
568220,2987,2772,744
568570,1314,1481,32
568770,107,161,40
569480,654,370,499
570770,390,446,41
570780,1004,1497,103
570840,125,106,21
570940,1889,1196,2362
571740,482,342,1508
572410,497,275,226
572520,72,81,0
572890,127,155,48
573090,2154,1645,1821
574820,467,467,2
575490,210,231,2
575550,157,139,10
575720,13872,304,268
575860,227,253,4
576120,306,262,0
576470,264,231,28
577460,264,264,1
577800,8997,7539,456
578080,24512,11444,405982
578310,488,86,274
578330,1393,1900,412
578620,485,349,53
578650,817,972,818
581130,69,130,75
581320,2790,908,2852
581630,162,134,17
582010,11523,4488,32717
582160,2722,2070,2418
582500,112,104,290
582890,145,30,3
583950,1440,565,90
584400,391,312,157
584980,182,169,12
585420,816,668,921
585550,198,230,1
585560,232,235,0
585690,445,489,6
586030,45,63,1
586140,1831,2251,246
586380,179,195,0
586620,196,216,0
586980,199,166,72
587620,631,807,61
587790,316,320,1
587860,69,64,32
588140,0,0,0
588430,659,151,1340
588650,1351,850,4327
589290,802,761,921
589360,1869,1737,221
589590,309,309,38
589780,487,572,14
589870,237,147,427
590380,1045,801,269
591740,5543,17,211
591960,1703,2535,166
592580,1844,1909,110
592600,70,93,3
593280,339,285,46
593600,1907,1979,301
594570,11625,4818,26006
594650,2384,935,26851
595280,577,601,43
595320,0,0,0
595520,2289,2566,458
596970,103,103,79
597170,1139,888,243
597220,691,1147,90
597760,519,764,34
598330,476,693,91
598700,259,220,32
598810,202,285,146
599140,2158,1749,1748
599390,823,302,234
599460,197,254,36
599750,526,449,17
600750,3811,3811,414
601150,1625,863,1516
601430,991,1126,195
601510,1608,131,10081
601840,587,629,183
602520,187,109,44
602890,154,160,1
602960,1682,741,1472
603360,412,442,0
603850,4452,3683,1397
604240,579,627,90
604500,34,34,200
604990,0,0,0
605740,449,452,175
606140,132,175,0
606150,515,501,107
606280,540,556,109
606330,240,270,0
606800,757,534,103
606870,113,95,0
606880,2038,2551,209
607050,1057,1534,91
607260,63,17,258
607890,1091,633,72
608990,120,29,6
609320,256,266,19
610080,950,82,1537
610180,345,397,234
610670,432,438,0
611020,0,0,1
611500,765,87,847
611660,431,334,87
611670,373,66,283
611790,610,330,229
612020,742,1316,213
612070,135,135,3
612170,66,59,0
612880,1355,756,443
613010,257,263,0
613100,1122,797,4280
613830,494,602,170
614570,935,1012,131
616560,94,33,165
617290,1702,1680,1125
617830,340,168,98
618140,54,67,35
618740,151,213,13
619080,661,778,0
619150,511,537,15
619400,241,250,0
619910,122,61,27
620590,374,380,275
620980,2070,927,2058
621060,1260,782,693
622650,103,91,84
625340,212,240,6
625960,417,418,246
626680,59,37,5
626690,1304,1465,158
627270,745,801,402
627690,10333,268,5939
629520,16479,3460,13988
629730,539,297,995
629760,2622,1088,4459
629910,2987,3425,249
630100,4564,158,96
631510,370,540,83
632350,828,1001,20
632360,2835,1193,16176
632470,896,696,4207
633230,1777,927,1151
633460,332,288,103
635260,2330,1457,2091
635730,173,198,9
635880,204,212,0
636040,7214,150,670
636150,229,282,5
636480,1905,1469,1002
637090,3381,2324,2870
637100,234,400,22
637650,1857,1270,1484
637850,67,85,4
638070,880,303,5
638230,181,224,48
638490,36,47,51
638970,2179,1107,1060
639790,138,141,10
640150,11,11,4
640590,922,166,156
640820,2498,1417,2157
641320,459,376,214
641960,207,349,18
641990,452,306,488
642390,52,53,5
643270,56,27,4
644560,398,302,1324
644570,341,248,43
644830,492,524,57
644930,2070,1087,3208
645260,221,15,63
645630,1579,723,2001
646570,4192,2120,6313
646910,1767,1129,2710
647830,770,645,477
647960,235,235,78
648120,175,222,18
648350,2029,572,3119
648390,63,75,6
648430,171,241,2
648800,1198,873,5730
649190,0,0,0
650000,97,116,2
650700,96,124,32
652410,0,0,2
652980,75,31,14
653530,346,379,126
654880,385,414,32
654990,215,250,1
657200,202,104,183
658570,171,171,7
658850,210,232,62
662320,82,29,0
663380,283,397,12
663390,411,336,89
664430,2636,2636,24
665180,147,175,329
665360,221,159,46
666140,1875,997,1483
666220,85,24,72
666860,502,38,184
667530,86,42,125
667870,155,102,36
667890,141,100,240
668630,326,104,198
669580,13,17,2
670290,247,102,399
671440,342,216,74
671510,252,258,232
671610,0,0,31
672640,4,4,1
672680,1627,32,535
673130,301,316,18
673950,2701,1491,1379
674020,502,525,14
674500,364,455,94
674750,69,100,4
674940,416,226,1026
675010,1122,714,590
675260,924,1029,54
677120,1792,1979,295
677160,185,188,92
677620,251,123,359
678800,432,66,215
678950,2157,956,2467
678960,1299,1099,508
679900,749,926,54
680320,99,107,29
680360,166,97,23
680420,1484,1690,79912
680780,121,142,0
681280,238,311,239
681660,1391,118,1
682130,1287,2221,325
682990,1350,690,325
683320,194,199,81
684410,289,123,30
684680,92,27,1
686200,449,255,90
686810,1635,920,5375
688420,139,110,48
688470,1113,1113,183
689580,788,942,40
690040,143,119,93
690510,379,158,466
690530,1070,1133,191
690640,662,662,230
690790,836,421,1828
690830,1038,1139,589
691020,36,15,11
692850,1636,1071,387
695920,118,144,23
696170,219,366,9
696370,741,424,42
698780,194,131,731
699170,246,221,115
700030,1753,282,2
700330,1070,89,5171
700600,497,584,12750
701160,1078,1176,489
702670,164,174,20
702810,65,57,5
703080,1273,1014,10113
703860,330,490,155
703950,13,18,1
704270,697,578,1034
704430,0,0,0
704450,191,346,992
704850,561,408,259
705120,176,197,8
705220,1595,135,163
706990,0,0,137
707010,584,114,1579
707680,109,61,2
708420,323,563,0
710920,753,957,115
711810,125,61,39
712050,72,102,19
712100,884,860,616
714010,362,43,7082
715210,93,102,2
718560,118,171,154
718670,1065,176,138
718850,1855,1660,691
719040,2629,3857,2635
719890,178,234,2056
721420,0,0,0
723780,1463,167,135
724970,1006,1074,32
728530,6763,9872,261
728540,484,542,2
728730,2653,4071,113
728880,1051,354,2431
729040,588,283,519
730310,139,54,114
731490,733,544,533
732370,859,859,32
732430,149,119,30
732690,110,199,58
732730,108,166,7
734580,273,44,17
734750,1836,101,263
735850,85,139,232
736190,1296,656,329
736220,2044,1264,797
736260,376,277,220
737800,1120,600,768
738060,102,79,159
738520,345,386,316
738540,690,793,142
739630,1130,693,14315
741260,236,236,14
742120,3657,4626,125
742300,367,367,17
743090,529,391,32
743370,177,205,6
743450,483,593,104
744900,0,0,1186
745920,1591,1125,1181
746850,525,556,66
748940,0,0,14
750920,1089,855,1971
751780,1181,1042,538
752590,523,578,138
753420,1530,2782,259
753640,465,288,301
753650,319,518,79
754530,262,445,69
755790,1428,107,2523
755800,0,0,719
757130,15,18,6
757240,55,36,49
758190,4367,4799,349
760060,206,242,62
760510,62,29,0
760620,215,86,21
761890,4154,286,11165
763410,32,19,7
764030,138,138,45
764050,166,173,20
764790,977,1133,126
766570,1978,32,6732
767560,147,45,1289
769560,700,376,247
770240,3124,4488,287
771060,477,733,1
773951,1086,1257,82
774171,337,176,2576
774241,3033,4434,129
774361,586,397,243
774861,1219,703,475
777130,1113,1914,754
778700,223,303,79
779340,4161,2162,12060
779650,4,4,1
782330,1386,1100,3587
783770,232,108,1352
784150,11017,19537,1569
784950,6,8,489
785740,647,522,49
787480,1234,1433,402
787860,10767,5189,28004
788100,1233,1366,2345
788260,1002,967,144
788770,33,30,9
790710,18556,400,100
790740,148,161,27
790820,2367,2295,131
791930,53,58,26
792220,0,0,28
792300,626,669,55
793350,67,87,3
793460,643,886,53
794260,1614,973,732
794540,0,0,5
794600,96,44,144
795100,85,48,19
795580,21,17,0
795630,1735,635,282
797410,207,154,4
797430,0,0,231
798420,63,79,89
799960,853,1596,478
800270,3382,6712,899
802200,432,19,5
803330,566,639,67
804490,103,112,29
805550,4944,4803,4211
805850,31,44,1
808290,155,303,331
809140,441,668,59
809960,71,32,0
812140,3680,2817,7222
812810,33,34,15
813630,1215,1229,95
813780,2145,673,20728
813820,531,127,1363
814380,2284,1560,5340
814480,596,1010,310
814540,108,165,45
815370,905,586,1666
815940,0,0,0
816020,586,582,350
816090,207,207,92
816340,245,358,124
822240,0,0,135
823130,151,76,10572
823500,450,268,495
824270,1299,628,2342
825310,154,259,5
826630,676,753,216
829590,227,307,141
831450,298,405,0
834530,1301,1003,371
834910,8590,1374,1496
835860,459,371,113
837380,79,61,89
837470,204,181,185
838350,3188,1757,1109
838380,192,161,140
839200,0,0,467
839770,1333,1333,362
840260,8230,12341,600
840800,3114,3981,61
841370,10686,8095,1366
843380,1477,302,1164
844870,3476,170,798
845070,106,45,37
847370,432,467,56
848450,990,685,1737
851100,617,742,39
851850,1544,1711,606
853770,64,68,18
857980,1484,2819,28
858810,1651,1435,835
859570,724,1010,482
859580,1192,1414,1578
860510,495,610,485
861540,728,961,212
861650,1855,3663,97
862690,37,46,97
863550,926,366,1407
865360,359,395,151
866440,0,0,4
866800,609,749,128
867290,697,697,47
868020,16,23,2
868360,1016,1692,506
869760,61,91,7
870780,625,481,3062
871720,126,51,469
872790,6832,3819,4557
874240,581,338,66
875310,0,0,1
876330,117,161,26
877200,300,286,25
878750,52,32,25
879160,456,153,80
880850,0,0,97
880940,529,388,1386
881100,1336,462,2413
882100,1245,1470,392
883710,1305,877,1009
883860,14485,28845,469
884660,660,55,1169
886250,0,0,94
888090,0,0,2
892970,2411,1588,99457
893030,748,744,14
893180,439,460,43
893520,770,174,392
893850,604,604,62
895400,949,623,685
896590,0,0,12
897330,7471,14301,296
897450,429,740,83
900270,401,502,30
903950,11217,8985,2288
906100,107,107,13
908500,0,0,0
908520,2446,2535,186
909080,203,239,91
911400,660,785,205
914620,699,1024,133
915320,0,0,217
916440,4901,4901,485
920490,325,93,848
921060,130,69,164
921390,341,341,29
921570,1328,1695,1005
921590,197,49,23
921630,1793,667,27
922320,0,0,46
922460,0,0,14
924140,71,61,52
927380,2305,2909,406
928600,3079,2598,1368
931690,40,14,26
933110,1221,973,3368
934840,0,0,10
935270,1077,1077,21
937170,335,255,9
939850,314,367,70
939960,1235,818,827
942970,305,202,341
945360,1138,629,24953
945490,0,0,0
946050,1654,1863,594
950100,2609,91,6
950890,0,0,0
952060,989,661,378
952070,115,164,95
952860,7,7,496
953490,333,355,60
954740,59,59,60
955050,73,61,49
955900,1973,2184,1605
959080,0,0,5
960090,1689,1047,18333
960170,3396,1683,1009
960910,469,431,78
960990,272,507,115
962130,1079,960,1205
962730,636,707,621
967050,148,108,754
969990,334,424,93
970830,435,435,158
972660,181,158,2075
973580,1126,599,610
973760,599,366,267
976310,1327,970,2511
976730,2056,982,11915
976800,922,716,31
977400,0,0,885
977950,348,238,6221
979060,289,396,160
979080,0,0,8
984110,62,42,11
985890,499,697,214
987350,83,47,0
991780,4507,2354,1185
992300,317,272,299
992310,11,17,13
993870,0,0,19
994280,1117,583,710
994930,0,0,22
996470,3627,511,2655
996580,790,604,709
997070,1170,1138,983
999220,631,738,88
999730,212,91,0
1000010,1322,1366,48
1002970,0,0,0
1007040,2157,2762,768
1008710,62,46,6
1010750,94,99,42
1012880,149,184,137
1013320,1007,1239,2243
1015500,4494,4494,368
1016920,320,289,616
1017900,545,658,1033
1021950,64,86,13
1022450,0,0,1345
1024380,721,877,66
1024480,0,0,16
1024890,0,0,37
1025580,0,0,16
1026820,162,58,81
1030830,321,195,288
1030840,670,722,412
1036700,203,203,1
1041320,7221,1018,4256
1044200,0,0,89
1046030,270,143,112
1046930,2967,324,5574
1048540,89,88,60
1049410,241,321,72
1049590,1182,152,11752
1049800,0,0,392
1056640,395,106,5422
1056960,815,914,148
1057090,827,800,1203
1057240,116,112,1
1057700,0,0,75
1057850,0,0,11
1058020,157,299,53
1058640,0,0,13
1061090,1957,2657,66
1064610,80,72,25
1066780,2045,2451,3219
1067310,0,0,28
1067600,0,0,5
