926,Grunge Games LTD,,
927,Faton,,
928,Another Indie,,
929,Room710Games,,
930,Adriaan de Jongh,,
931,Guru Games,,
932,Azerion,,
933,Youda Games Holding B.V.,,
934,Mercury Steam Entertainment s.l.,,
935,BlackSpot Entertainment,,
936,Aldin Dynamics,,
937,Xaviant Games,,
938,vikingfabian.com,,
939,WeirdBeard,,
940,Playa Games GmbH,,
941,VRChat Inc.,,
942,NukGames,,
943,Gun Media,,
944,"ALLM Co., Ltd.",,
945,Stray Fawn Studio,,
946,DNVR Prod,,
948,Bad Pixel,,
949,META Publishing,,
950,LWNA,,
951,Wargaming Group Limited,,
952,Magic Pixel Kft.,,
953,Boxelware,,
954,Contingent99,,
955,Excalibur Games,,
956,Encircle Games,,
957,GIANTS Software,,
958,IKEA Communications AB,,
959,Ysbryd Games,,
960,AGM PLAYISM,,
961,Owlchemy Labs,,
962,treeform,,
963,RMAL,,
964,K Bros Games,,
965,Thing Trunk,,
966,RUST LTD.,,
967,Code Horizon,,
968,"Wevr, Inc.",,
969,The Yogscast,,
970,Texel Raptor,,
971,"Cygames, Inc.",,
972,Cygames Korea Inc.,,
973,Fifth Dimension Company,,
974,DiP Online,,
975,Cruderocks,,
976,"Bigscreen, Inc.",,
977,Sad Panda Studios,,
978,Blind Sky Studios,,
979,Akim Games,,
980,Panoramik Inc,,
981,Slug Disco Studios,,
982,NextNinja,,
983,YETU GAME,,
984,Shugasu GmbH,,
985,Baseline,,
986,Носков Сергей,,
987,Four Winged Studio,,
988,TPP Studio,,
989,Con Artist Games,,
990,Good Vibration Games,,
991,Lightspeed Studios™,,
992,Ultimate Games S.A.,,
993,AutoAttack Games,,
994,takk,,
995,Rec Room,,
996,Neognosis,,
997,White Rabbit Games,,
998,Alawar Premium,,
999,GAMES in FLAMES,,
1000,StrangeLight Games,,
1001,Fantasy Flight Games,,
1002,ESEA,,
1003,"Konami Digital Entertainment, Inc.",,
1004,Finji,,
1005,European Games Group AG,,
1006,ZOV GAME STUDIO,,
1007,Indie Game Group,,
1008,Unusualsoft,,
1009,Cats Who Play,,
1010,Tero Lunkka,,
1011,Droid Riot,,
1012,Amaterasu Software,,
1013,Lunarch Studios,,
1014,Maxime Vézina,,
1015,Osmotic Studios,,
1017,"Forward Global Group, Ltd.",,
1018,10 Chambers,,
1019,MBDL,,
1020,Neople,,
1021,Activision Value Inc.,,
1022,ImageCode,,
1023,Rabbiton,,
1024,Displacement Studios,,
1025,"Strawberry Game Studios, LLC",,
1026,Annapurna Interactive,,
1027,VGstudio,,
1028,Freakinware Limited,,
1029,Paradise Project,,
1030,Games Operators,,
1031,Wenkly Studio Sp. z o.o.,,
1032,CRASS Infotech,,
1033,"Cloudcade, Inc.",,
1034,Garage Games,,
1035,Landfall,,
1036,CyberLight Game Studio,,
1037,HyperReuts,,
1038,Onyx Lute,,
1039,Pragmatix Ltd,,
1040,Home Net Games,,
1041,nobodyshot,,
1042,Ipsilon Developments,,
1043,KHB-Soft,,
1044,No Stuck Game Studio,,
1045,NewRealityGames,,
1046,Bloober Team ,,
1047,PigLion Games,,
1048,Amistech Games,,
1049,ProGames Studio,,
1050,Superboss Games,,
1051,TurnVex,,
1052,Last Level,,
1054,Blue Brain Games,,
1055,Atomic Fabrik,,
1056,Cristian Manolachi,,
1057,Digital Cybercherries,,
1058,Indovers Studio,,
1059,Flow Fire Games,,
1060,StevenHarmonGames,,
1061,Snail Games USA,,
1062,Phat Phrog Studios,,
1063,"S2 Games, LLC",,
1064,Lightning Man Media,,
1065,Dovetail Games - TSW,,
1066,Blameless Games,,
1067,Haydee Interactive,,
1068,Berzerk Studio,,
1069,Dire Wolf,,
1070,THE BROTHERHOOD,,
1071,Quiet River,,
1072,NEKO WORKs,,
1073,Fate Dragon Studio,,
1074,DolphinBarn,,
1075,MOVE ON USA CO.,,
1076,Portable Moose,,
1077,StalkerAlex.,,
1078,Secret Mode,,
1079,RocketWerkz,,
1080,United Soft Media,,
1081,1939 Games,,
1082,Scavengers Studio,,
1083,"Mad Dog Games, LLC",,
1084,Double Coconut,,
1085,Quantum Phoenix Studio,,
1086,Mana Potion Studios,,
1087,VALOFE,,
1088,NetEase Games,,
1089,ZELENYUK,,
1090,Lukas Rustemeyer,,
1091,AtomTeam,,
1092,X.D. Network Inc.,,
1093,Valera Entertainment,,
1094,Vankrupt Games,,
1095,Alberto Herrera,,
1096,Ziel Graywords,,
1097,Stw projects,,
1098,RedCandleGames,,
1099,Maiden Gaming Inc.,,
1100,Holyday Studios,,
1101,R-Age,,
1102,Game Science,,
1104,NanningsGames,,
1105,DyingCat,,
1106,APL Publishing Ltd.,,
1109,Reactive Drop Team,,
1110,Vladislav Castillo Gonzalez,,
1111,YC Games,,
1112,ProjectMoon,,
1113,A.Y.std,,
1114,Dicesuki,,
1115,"Lion Shield, LLC",,
1116,北京网元圣唐娱乐科技有限公司,,
1117,Orange Juice Dog,,
1118,Perfuse Entertainment,,
1119,Sparkypants Studios LLC,,
1120,Sunfire Software,,
1121,Casioqu,,
1122,Athena Works,,
1123,SakuraGame,,
1124,"KRAFTON, Inc.",,
1125,Desertkun,,
1126,TT Games,,
1127,Private Division,,
1128,"Shanghai JingCai Computer Software Development Co., Ltd",,
1129,Diatomic Games,,
1130,Total Mayhem Games,,
1131,Alan Edwardes,,
1132,Wales Interactive,,
1133,Flashbulb,,
1134,PixelMouse,,
1135,Spiritwalk Games,,
1136,MadOut Games,,
1137,OnSkull Games,,
1138,Dead Turtle,,
1140,Anvil Game Studios,,
1141,Light Bringer Games inc.,,
1143,Kongregate,,
1144,Konami Digital Entertainment  ,,
1145,PQube Limited,,
1146,Imperium42® Game Studio,,
1147,BisquitPlay,,
1148,Doborog Games,,
1149,Asymmetric,,
1150,LVGameDev LLC,,
1151,Wesnoth Inc.,,
1152,INDIECN,,
1153,Kremlingames,,
1154,Tilting Point,,
1155,azimut team,,
1156,Łukasz Jakowski Games,,
1157,Megastorm Games,,
1158,Extreme Developers,,
1159,Albert Espín,,
1160,IceTorch Interactive,,
1161,Hovgaard Games,,
1162,McKay,,
1163,The Archotek Project Team ,,
1164,Mixtvision,,
1165,LLC RIKOR IMT,,
1166,"Eek! Games, LLC",,
1167,Spacelight Studio,,
1168,Baba Yaga Games,,
